year,수익률,종목명
2021,10.030431697078313,SG세계물산
2022,-3.0451089462253833,SG세계물산
2010,,SH에너지화학
2011,-28.13162367512234,SH에너지화학
2012,150.14072930158414,SH에너지화학
2013,22.333131784034222,SH에너지화학
2014,-6.123681546957105,SH에너지화학
2015,88.01487695437767,SH에너지화학
2016,-11.029901476701198,SH에너지화학
2017,-2.893896392241746,SH에너지화학
2018,-12.345308426388446,SH에너지화학
2019,-15.225645936982247,SH에너지화학
2020,-22.670875467576955,SH에너지화학
2021,21.06502554575014,SH에너지화학
2022,-0.8265139220854478,SH에너지화학
2010,,SIMPAC
2011,46.34909621048027,SIMPAC
2012,2.0222103509150546,SIMPAC
2013,13.031323607975542,SIMPAC
2014,2.4696742873688615,SIMPAC
2015,0.2808382326454639,SIMPAC
2016,-23.75766920665979,SIMPAC
2017,-10.621482771425839,SIMPAC
2018,-23.339905526858384,SIMPAC
2019,-17.28895784580874,SIMPAC
2020,-15.29352580386747,SIMPAC
2021,118.74311724542986,SIMPAC
2022,28.111189947421742,SIMPAC
2010,,SK
2011,60.077627261067114,SK
2012,-14.58141435632646,SK
2013,1.6617966204633072,SK
2014,67.40025073303941,SK
2015,40.64494574349613,SK
2016,-11.991168235706906,SK
2017,16.70951815841859,SK
2018,7.225186878888712,SK
2019,-12.379523768886058,SK
2020,-11.016524763757252,SK
2021,24.992379527253572,SK
2022,-14.64990977717725,SK
2010,,SKC
2011,85.60746887453455,SKC
2012,-14.058769911888536,SKC
2013,-26.01526490521705,SKC
2014,-3.486093077012975,SKC
2015,14.79784014997767,SKC
2016,-18.186988014757553,SKC
2017,19.96859936662043,SKC
2018,14.032744430151546,SKC
2019,-0.32514287574018086,SKC
2020,66.02314685855897,SKC
2021,123.97300043547688,SKC
2022,-4.448435432316278,SKC
2010,,SK가스
2011,40.38664799508553,SK가스
2012,26.597056221538228,SK가스
2013,4.561123973519643,SK가스
2014,32.31859018793601,SK가스
2015,-12.48786025718548,SK가스
2016,3.1753219433750868,SK가스
2017,24.52718394555806,SK가스
2018,-19.122063922397725,SK가스
2019,-6.989888392417598,SK가스
2020,8.033131957983052,SK가스
2021,34.9507149798695,SK가스
2022,0.38879067600245953,SK가스
2010,,SK네트웍스
2011,4.5181715852106175,SK네트웍스
2012,-16.883691529709232,SK네트웍스
2013,-25.609910590157238,SK네트웍스
2014,35.553972270371226,SK네트웍스
2015,-20.71592843509078,SK네트웍스
2016,-17.49715771522412,SK네트웍스
2017,10.806508491557887,SK네트웍스
2018,-25.268769021207017,SK네트웍스
2019,7.293358569248887,SK네트웍스
2020,-11.25895780555598,SK네트웍스
2021,10.501108971702934,SK네트웍스
2022,-16.01179587144499,SK네트웍스
2010,,SK디스커버리
2011,12.286558364665122,SK디스커버리
2012,-8.162081007035848,SK디스커버리
2013,-20.30475128813257,SK디스커버리
2014,24.69755616283682,SK디스커버리
2015,13.541317852730739,SK디스커버리
2016,5.1370697009264,SK디스커버리
2017,-3.0764192336415697,SK디스커버리
2018,-13.016467947374045,SK디스커버리
2019,-30.951089217581696,SK디스커버리
2020,70.85188397001723,SK디스커버리
2021,22.468195475675135,SK디스커버리
2022,-23.299400560701233,SK디스커버리
2015,,SK디앤디
2016,-20.7487795740536,SK디앤디
2017,-15.85363514057818,SK디앤디
2018,3.064204207327248,SK디앤디
2019,-7.171555344066616,SK디앤디
2020,17.434505842334502,SK디앤디
2021,8.028336721070929,SK디앤디
2022,-18.238793224348814,SK디앤디
2010,,SK이노베이션
2011,43.8489654149538,SK이노베이션
2012,-13.998797095845683,SK이노베이션
2013,-6.381253211224969,SK이노베이션
2014,-29.566302339960394,SK이노베이션
2015,1.4449004844293567,SK이노베이션
2016,39.714885536515965,SK이노베이션
2017,16.61199898579715,SK이노베이션
2018,14.029114192726766,SK이노베이션
2019,-15.340779576020058,SK이노베이션
2020,-21.497680963051746,SK이노베이션
2021,90.38827346984446,SK이노베이션
2022,-12.609951306457479,SK이노베이션
2010,,SK증권
2011,-27.14249960464521,SK증권
2012,-26.160367853376144,SK증권
2013,-25.41849791005728,SK증권
2014,-10.751443267007655,SK증권
2015,50.005520224516744,SK증권
2016,-11.465582196484892,SK증권
2017,15.600436632956317,SK증권
2018,-16.74031478274577,SK증권
2019,-33.698535899773454,SK증권
2020,6.016116041165209,SK증권
2021,35.853753225695954,SK증권
2022,-6.700309920188696,SK증권
2010,,SK텔레콤
2011,-8.61258441805266,SK텔레콤
2012,-9.358212572035807,SK텔레콤
2013,45.06723550472724,SK텔레콤
2014,19.09151649904983,SK텔레콤
2015,5.2829651324252325,SK텔레콤
2016,-15.476644962350461,SK텔레콤
2017,15.73742632203421,SK텔레콤
2018,0.21860582814998697,SK텔레콤
2019,-1.0192480869556042,SK텔레콤
2020,-10.943631247423713,SK텔레콤
2021,27.137253523397554,SK텔레콤
2022,-39.5079785045881,SK텔레콤
2010,,SK하이닉스
2011,7.0374032282062515,SK하이닉스
2012,-3.0028762583630186,SK하이닉스
2013,18.891675692914724,SK하이닉스
2014,46.026293744674106,SK하이닉스
2015,-7.277493113713296,SK하이닉스
2016,-15.741491600764256,SK하이닉스
2017,89.06668874737662,SK하이닉스
2018,22.262943034069636,SK하이닉스
2019,-3.3520657854632985,SK하이닉스
2020,17.19842507673821,SK하이닉스
2021,36.44626561571167,SK하이닉스
2022,2.2721225988399985,SK하이닉스
2010,,SPC삼립
2011,34.14217623724494,SPC삼립
2012,37.665525381861386,SPC삼립
2013,111.53720404320362,SPC삼립
2014,169.13880186773227,SPC삼립
2015,172.2631882541088,SPC삼립
2016,-23.88778978564877,SPC삼립
2017,-16.310820026842155,SPC삼립
2018,-26.476259699699323,SPC삼립
2019,-17.840960035244315,SPC삼립
2020,-35.23943694676909,SPC삼립
2021,12.823091149118081,SPC삼립
2022,4.187207410697202,SPC삼립
2010,,STX
2011,-1.5864493881104336,STX
2012,-48.5388064176452,STX
2013,-61.697189526051545,STX
2014,-81.73050522033586,STX
2015,-86.556732185269,STX
2016,-37.113036075483386,STX
2017,-14.711285981425103,STX
2018,-16.40414990534367,STX
2019,-43.245579706978056,STX
2020,-46.0414445710838,STX
2021,-0.2613924061307227,STX
2022,-32.91017296999542,STX
2010,,STX엔진
2011,-2.6027734332280783,STX엔진
2012,-51.55638635256149,STX엔진
2013,-51.77248130826227,STX엔진
2014,-39.20278805932964,STX엔진
2015,-46.93290576828715,STX엔진
2016,-56.526818622815014,STX엔진
2017,72.87193967357155,STX엔진
2018,-20.030462084606924,STX엔진
2019,-21.164527700766843,STX엔진
2020,-13.778547961557441,STX엔진
2021,71.00329795410106,STX엔진
2022,10.76532279786182,STX엔진
2010,,STX중공업
2011,-21.147575995121816,STX중공업
2012,-43.1812862012759,STX중공업
2013,-26.522437555821256,STX중공업
2014,-55.17709372841022,STX중공업
2015,-39.415586768959656,STX중공업
2016,-59.50353834248292,STX중공업
2017,-61.95153529879141,STX중공업
2018,-84.44536076421288,STX중공업
2019,-87.41558510329094,STX중공업
2020,-29.278732356042358,STX중공업
2021,86.55552882136594,STX중공업
2022,-13.225513844122483,STX중공업
2010,,WISCOM
2011,-4.712355658636003,WISCOM
2012,1.966969763373383,WISCOM
2013,16.15150949343096,WISCOM
2014,10.818327300383078,WISCOM
2015,-0.8801176740488859,WISCOM
2016,-16.456240760861597,WISCOM
2017,-3.3889169368683913,WISCOM
2018,-22.85618838355482,WISCOM
2019,-17.574756349871514,WISCOM
2020,-14.389948868041902,WISCOM
2021,78.0839346090836,WISCOM
2022,-23.68794486975897,WISCOM
2010,,YG PLUS
2011,24.146451989226403,YG PLUS
2012,36.88888385679672,YG PLUS
2013,16.71837439462378,YG PLUS
2014,58.73297377607576,YG PLUS
2015,92.7951675107211,YG PLUS
2016,-35.13190648998359,YG PLUS
2017,-23.973866079740837,YG PLUS
2018,4.7005582448562455,YG PLUS
2019,-31.67060067260533,YG PLUS
2020,112.14862810701946,YG PLUS
2021,109.8105455940404,YG PLUS
2022,2.799257063330707,YG PLUS
2010,,가온전선
2011,-32.27541627561289,가온전선
2012,12.506094047777339,가온전선
2013,2.9243983674249074,가온전선
2014,26.41582992877034,가온전선
2015,-13.40985508573519,가온전선
2016,-7.53298819772108,가온전선
2017,11.174325109239103,가온전선
2018,-5.520608210750444,가온전선
2019,-16.582466848297017,가온전선
2020,0.9360196516057462,가온전선
2021,48.17641525568668,가온전선
2022,-14.653480232878657,가온전선
2010,,강남제비스코
2011,-4.289151499970057,강남제비스코
2012,15.336337747795081,강남제비스코
2013,51.154849662048704,강남제비스코
2014,63.58824134416392,강남제비스코
2015,17.95323663944519,강남제비스코
2016,-23.93964087723538,강남제비스코
2017,0.3138984690059132,강남제비스코
2018,-21.253816197586662,강남제비스코
2019,-17.168574054908003,강남제비스코
2020,-31.799481091137196,강남제비스코
2021,58.98249267501272,강남제비스코
2022,-5.520590754168186,강남제비스코
2010,,강원랜드
2011,32.679682503080066,강원랜드
2012,-6.691295995271163,강원랜드
2013,20.30630272721199,강원랜드
2014,5.7353823993332,강원랜드
2015,18.29449899561699,강원랜드
2016,4.656697563327761,강원랜드
2017,-11.129437338929637,강원랜드
2018,-18.617683053237176,강원랜드
2019,6.83773278281401,강원랜드
2020,-24.561235513391743,강원랜드
2021,11.674286207193996,강원랜드
2022,-0.26159138190282594,강원랜드
2010,,갤럭시아에스엠
2011,-14.286405160255155,갤럭시아에스엠
2012,3.063515369677461,갤럭시아에스엠
2013,-17.90812259266643,갤럭시아에스엠
2014,24.327480416032408,갤럭시아에스엠
2015,27.813880865302608,갤럭시아에스엠
2016,-6.394272628981135,갤럭시아에스엠
2017,3.9135234721545453,갤럭시아에스엠
2018,-28.532824399683467,갤럭시아에스엠
2019,-4.519070903846845,갤럭시아에스엠
2020,-24.546706255670113,갤럭시아에스엠
2021,52.75366559838377,갤럭시아에스엠
2022,12.934389354858356,갤럭시아에스엠
2010,,경농
2011,-17.12332270326884,경농
2012,-4.914182804923306,경농
2013,12.728359054009108,경농
2014,43.198989419893444,경농
2015,4.257765158720583,경농
2016,2.5061960372145586,경농
2017,9.699699575765619,경농
2018,48.74680737961583,경농
2019,68.76568705620059,경농
2020,-18.985044143559747,경농
2021,16.38221965094977,경농
2022,-11.746912921248354,경농
2010,,경동나비엔
2011,-7.521372499109747,경동나비엔
2012,42.009260256272206,경동나비엔
2013,102.16129898801594,경동나비엔
2014,53.04749317725408,경동나비엔
2015,25.172638293696558,경동나비엔
2016,50.05914890574525,경동나비엔
2017,-14.015915768306165,경동나비엔
2018,37.834725371077106,경동나비엔
2019,-17.504295464263254,경동나비엔
2020,1.3856120219796653,경동나비엔
2021,30.603792458955994,경동나비엔
2022,-19.3769360245548,경동나비엔
2010,,경동인베스트
2011,22.36252605314446,경동인베스트
2012,28.948457515864433,경동인베스트
2013,32.052346882252316,경동인베스트
2014,35.54211225667699,경동인베스트
2015,-5.484091866727903,경동인베스트
2016,-28.627727430941608,경동인베스트
2017,-31.39220500819245,경동인베스트
2018,-28.067588618836258,경동인베스트
2019,-17.974683073358467,경동인베스트
2020,-23.819067721991104,경동인베스트
2021,28.253429402798957,경동인베스트
2022,-7.600766004444504,경동인베스트
2010,,경방
2011,-4.211634820452803,경방
2012,-7.513026531818778,경방
2013,30.15565511965177,경방
2014,43.93991600128149,경방
2015,42.71806570341119,경방
2016,-13.560935003418484,경방
2017,-17.81706787914441,경방
2018,-10.036855416773506,경방
2019,-21.51688802317473,경방
2020,3.0912266684477885,경방
2021,26.51299863172296,경방
2022,7.143065650815905,경방
2015,,경보제약
2016,-12.944495704032322,경보제약
2017,-18.265326490891077,경보제약
2018,-0.7938511303985485,경보제약
2019,-26.80766053262741,경보제약
2020,4.1485452323095195,경보제약
2021,25.139236038432024,경보제약
2022,-24.497540805471008,경보제약
2010,,경인양행
2011,-5.734967959036775,경인양행
2012,-9.61940404333108,경인양행
2013,29.669260450535507,경인양행
2014,40.39476386274916,경인양행
2015,-17.261229686553705,경인양행
2016,4.495895389504234,경인양행
2017,-2.6711560468128392,경인양행
2018,29.960220578447515,경인양행
2019,22.262458300559885,경인양행
2020,4.463158352352603,경인양행
2021,-7.708487035372713,경인양행
2022,-10.200521360841963,경인양행
2010,,경인전자
2011,-10.307645807475696,경인전자
2012,-2.932581464675388,경인전자
2013,15.684320775171944,경인전자
2014,17.94182471633594,경인전자
2015,17.697692088277694,경인전자
2016,1.6345486651458518,경인전자
2017,-1.7798318449928185,경인전자
2018,17.971708686684206,경인전자
2019,5.6451545733442465,경인전자
2020,-26.804644641213425,경인전자
2021,55.42911528593892,경인전자
2022,5.618322849801749,경인전자
2010,,계룡건설산업
2011,-4.072889635994326,계룡건설산업
2012,-30.36514763568483,계룡건설산업
2013,-21.343229090591866,계룡건설산업
2014,39.68159826369564,계룡건설산업
2015,-12.350289291014938,계룡건설산업
2016,14.004068924432644,계룡건설산업
2017,40.83096209872939,계룡건설산업
2018,25.44031067500667,계룡건설산업
2019,10.208396422727173,계룡건설산업
2020,-17.665134702097795,계룡건설산업
2021,75.58599338409509,계룡건설산업
2022,2.837895329182216,계룡건설산업
2010,,계양전기
2011,13.200171280175589,계양전기
2012,-3.8039051821214476,계양전기
2013,0.949661066125862,계양전기
2014,42.46194512602168,계양전기
2015,14.795307671936598,계양전기
2016,20.062257450901377,계양전기
2017,-6.119035730980238,계양전기
2018,-18.518305247826518,계양전기
2019,-20.325861282055147,계양전기
2020,-9.141700786796081,계양전기
2021,53.88366446212252,계양전기
2022,-19.204415914709948,계양전기
2010,,고려산업
2011,-3.721398502653417,고려산업
2012,29.81897021538751,고려산업
2013,35.10558368226153,고려산업
2014,66.68591055398727,고려산업
2015,15.882267275682427,고려산업
2016,22.02590194461034,고려산업
2017,49.11644070429399,고려산업
2018,-31.99551260743818,고려산업
2019,4.6272619042614815,고려산업
2020,18.103892778510033,고려산업
2021,9.92349826756167,고려산업
2022,-14.826420238284921,고려산업
2010,,고려아연
2011,56.11443548863293,고려아연
2012,8.628053615666875,고려아연
2013,-19.44116779139987,고려아연
2014,17.185094352476327,고려아연
2015,24.365509195184607,고려아연
2016,2.5816652232617754,고려아연
2017,-3.150844267378783,고려아연
2018,-6.474917994196772,고려아연
2019,1.3289902121131014,고려아연
2020,-11.646893304714268,고려아연
2021,20.197016402569147,고려아연
2022,16.045782946698807,고려아연
2010,,고려제강
2011,16.804988461125525,고려제강
2012,-5.613929391919825,고려제강
2013,-5.8483474882782716,고려제강
2014,28.179320060414458,고려제강
2015,37.47597821043473,고려제강
2016,-20.324762245007587,고려제강
2017,-3.3417006686793815,고려제강
2018,-19.748554640924965,고려제강
2019,-12.274822224806325,고려제강
2020,-35.82343105851441,고려제강
2021,68.99247990646602,고려제강
2022,-6.246724233424161,고려제강
2010,,광동제약
2011,10.407025782352864,광동제약
2012,38.546404965947055,광동제약
2013,58.342226105968756,광동제약
2014,35.028046978880354,광동제약
2015,40.98021718411688,광동제약
2016,-25.95051854439907,광동제약
2017,-12.760982745446048,광동제약
2018,-7.304342001306708,광동제약
2019,-11.964028553836403,광동제약
2020,14.247235261689584,광동제약
2021,6.264597368664271,광동제약
2022,-16.355089619641085,광동제약
2010,,광명전기
2011,4.713403740469824,광명전기
2012,43.69188200998075,광명전기
2013,-14.578983313380789,광명전기
2014,-8.571052441864468,광명전기
2015,5.861452763545483,광명전기
2016,7.365386888614767,광명전기
2017,6.46353208694499,광명전기
2018,13.208221605059434,광명전기
2019,-21.473535605086013,광명전기
2020,-20.92233381880465,광명전기
2021,44.59488835750442,광명전기
2022,-10.866245889345173,광명전기
2010,,광전자
2011,-9.209848405089538,광전자
2012,-32.443732668372064,광전자
2013,-10.766945377527948,광전자
2014,-13.800005882104728,광전자
2015,18.202694995135182,광전자
2016,0.5606102438896698,광전자
2017,8.8560309448662,광전자
2018,2.7390215981381694,광전자
2019,-10.557984004700671,광전자
2020,-11.865262330138837,광전자
2021,33.789945324990626,광전자
2022,8.572943083269546,광전자
2010,,광주신세계
2011,15.90508349028148,광주신세계
2012,18.10501792520045,광주신세계
2013,21.660322211877304,광주신세계
2014,2.8264386835815447,광주신세계
2015,18.27462177417354,광주신세계
2016,-17.8296501640286,광주신세계
2017,-5.283629976624004,광주신세계
2018,-11.88960500170787,광주신세계
2019,-15.168919962230365,광주신세계
2020,-17.561765277293873,광주신세계
2021,21.86310760843162,광주신세계
2022,-1.7206593552194893,광주신세계
2010,,교보증권
2011,-31.949946610884062,교보증권
2012,-20.971643088396462,교보증권
2013,-4.373029164660258,교보증권
2014,73.48551323807024,교보증권
2015,27.594092062175424,교보증권
2016,-11.617027181087247,교보증권
2017,1.144421575009913,교보증권
2018,2.4371885022435924,교보증권
2019,-0.2169294684646994,교보증권
2020,-26.542710577943595,교보증권
2021,16.590001346317827,교보증권
2022,-7.084515723531637,교보증권
2010,,국도화학
2011,57.12541141166398,국도화학
2012,-15.371707872271767,국도화학
2013,1.714127904226026,국도화학
2014,5.280971341536933,국도화학
2015,22.2058264615524,국도화학
2016,-4.494332622508379,국도화학
2017,-7.741758338803207,국도화학
2018,5.390322102134859,국도화학
2019,-17.481777364928565,국도화학
2020,-10.37195249943117,국도화학
2021,80.75028219918113,국도화학
2022,-3.8289831716435963,국도화학
2010,,국동
2011,-15.4116681015818,국동
2012,6.3872409640673755,국동
2013,17.841913715586234,국동
2014,266.8791086843815,국동
2015,87.3056618069696,국동
2016,-19.465812039446128,국동
2017,-22.474172272172577,국동
2018,-19.164705760414748,국동
2019,-36.85659301859274,국동
2020,53.73334976681146,국동
2021,24.176439347180168,국동
2022,-31.885209498141375,국동
2010,,국보
2011,-15.097591395202436,국보
2012,17.401053083662777,국보
2013,-18.884298013956467,국보
2014,-0.7121777192845347,국보
2015,43.125782201033715,국보
2016,21.157142471736723,국보
2017,-26.247028086215717,국보
2018,3.2822059579329155,국보
2019,156.04194677037574,국보
