,corp_code,corp_name,stock_code,account_nm,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
144,00129679,녹십자,006280,자산총계,2462144732200.0,2151399593550,1959299527595.0,1723409866445.0,1703581525062.0,1550614664028.0,1415128445571.0,1330351374207.0,1104264800881.0,954379519533.0,860353832426.0
145,00123541,보해양조,000890,자산총계,153116763663.0,149117625674,163069253504.0,200457249206.0,217823363904.0,203874789617.0,203420531078.0,209895823989.0,212987533164.0,235749475934.0,244226094980.0
146,01205842,현대건설기계,267270,자산총계,3554288235000.0,3355861001000,3188050894000.0,3126514886000.0,2228657259000.0,,,,,,
147,00144252,유니온,000910,자산총계,366165151031.0,354433760157,325173584878.0,306580015637.0,363299898424.0,164337625596.0,163957107841.0,176787596003.0,275516204518.0,262364852138.0,323732609303.0
148,00759294,와이솔,122990,자산총계,426784682330.0,423070059073,419012003253.0,370602217171.0,343090302443.0,298655845142.0,276220799199.0,208738923137.0,154035412458.0,122036528086.0,103365229401.0
149,00142865,WISCOM,024070,자산총계,135283853674.0,130666514703,135113962135.0,127792594630.0,129739854244.0,133754644798.0,130630752972.0,134020212159.0,130626773633.0,,
150,00679314,동성케미컬,102260,자산총계,818795752582.0,797944146723,850518403080.0,808116610898.0,854657420834.0,872052701032.0,801695228807.0,809156026945.0,735574616619.0,724028326882.0,588354238684.0
151,00405278,KG모빌리언스,046440,자산총계,491220860107.0,470246151851,450696701736.0,476173923207.0,464307882819.0,378261974452.0,385867484772.0,312057870902.0,278793191696.0,262909180445.0,174478341859.0
152,00133335,성창기업지주,000180,자산총계,703740104842.0,707392786834,703302244198.0,648660747359.0,654109414020.0,636559522111.0,362501569149.0,334627316013.0,324009224609.0,328454336789.0,307997634539.0
153,00124151,부산주공,005030,자산총계,239665282239.0,249781607294,282063933902.0,301537816832.0,297112240606.0,275967623087.0,260186077351.0,256010010540.0,234266419239.0,,
154,00303217,우진플라임,049800,자산총계,276360691146.0,267621933339,267791145501.0,287714583896.0,313148634732.0,304003723811.0,294346210191.0,357473069057.0,225185816395.0,180500796731.0,165214715573.0
155,00126414,삼성제약,001360,자산총계,145456078325.0,178725958079,168532386233.0,160646663782.0,154194193274.0,138284746968.0,130217682338.0,57410354072.0,80179593618.0,103018448510.0,87524733253.0
156,00143527,경동인베스트,012320,자산총계,577693061246.0,589277834910,605467383487.0,600099804382.0,599276330576.0,1126122628417.0,1167819521528.0,1320789065885.0,1207295885996.0,1209924561435.0,1001490869222.0
157,00134723,페이퍼코리아,001020,자산총계,497167643294.0,508899950809,627860658796.0,588414093296.0,661548852034.0,540128417120.0,554699622250.0,504606287536.0,453347281272.0,434804633781.0,418284547272.0
158,00105606,금호에이치티,214330,자산총계,458795624447.0,344298588585,322078193091.0,238380055775.0,150164494698.0,156606980182.0,123875646074.0,110805832616.0,90563582221.0,,
159,00191588,삼원강재,023000,자산총계,270679643944.0,257974236468,249461227874.0,253757378233.0,245605264134.0,234265073984.0,223484364623.0,211168967333.0,203893675144.0,205818260380.0,217769531728.0
160,00917861,슈피겐코리아,192440,자산총계,443927939641.0,405368425847,346250549441.0,296804918484.0,257553469305.0,215291432418.0,178162645055.0,144122152073.0,46616087141.0,,
161,01205851,현대일렉트릭,267260,자산총계,2214970249748.0,2272620339599,2256474848477.0,2326055714894.0,2094576576063.0,,,,,,
162,00571483,오이솔루션,138080,자산총계,201838545655.0,195184393025,184366984034.0,99152430161.0,96055949800.0,89927713437.0,74704701755.0,70278101656.0,56720707491.0,,
163,00390055,종근당바이오,063160,자산총계,298540307882.0,283462939665,233347513272.0,184519528650.0,179483384030.0,180911871791.0,170642856961.0,165068244696.0,175499039405.0,185424862991.0,198292672038.0
164,00261443,엔씨소프트,036570,자산총계,4581889369472.0,4081208896622,3346377400385.0,2941278714044.0,3526567160619.0,2360802861680.0,2219197320342.0,1698826127743.0,1479521681932.0,1316825985169.0,1113431660024.0
165,00579999,고영,098460,자산총계,368329267167.0,302574460896,305481183830.0,279059436108.0,205207384944.0,195121240865.0,158857626674.0,141720464792.0,120951616782.0,103351964955.0,87006200717.0
166,00110608,DSR,155660,자산총계,302598631429.0,252937447385,240410406795.0,225031293123.0,228277238568.0,195724130826.0,177279718122.0,183845613539.0,168022215496.0,,
167,00231372,롯데관광개발,032350,자산총계,1302424556614.0,1198450486219,575034053421.0,506790646201.0,401786611571.0,362245685934.0,249000436541.0,145286658325.0,138782834831.0,142825011391.0,224758208591.0
168,00415628,세진중공업,075580,자산총계,570404297293.0,448124447100,408589323391.0,368276714787.0,348994472580.0,365850477646.0,520261902715.0,521785131794.0,481967265469.0,,
169,00273110,에스티큐브,052020,자산총계,25860868897.0,50453117675,52377928087.0,58615483452.0,26457388853.0,40774787603.0,23364922436.0,31165885568.0,27553328429.0,13711348634.0,15413968991.0
170,00151128,모토닉,009680,자산총계,447982644765.0,442437586413,440900555804.0,432414223029.0,429296260609.0,433121254641.0,429266967922.0,429411204119.0,456090969416.0,450624650734.0,423199250944.0
171,00159786,유니드,014830,자산총계,1347710902764.0,1120794922952,1076285813831.0,1111856122230.0,1113148608424.0,1046784996510.0,1036809018544.0,831508123489.0,880892350093.0,,
172,00106368,금호석유화학,011780,자산총계,8115674806919.0,5027282217052,4538042397798.0,4616720747880.0,4579813617926.0,4546113635860.0,4210555635941.0,4437304355252.0,4211638504475.0,4410738573032.0,4714232584343.0
173,01074862,메가스터디교육,215200,자산총계,724298001534.0,554023182914,432816424520.0,367190942617.0,284432991565.0,231823949273.0,228690459356.0,,,,
174,00174004,유성기업,002920,자산총계,409968041215.0,411316942346,396398403433.0,375587754004.0,382743466353.0,377300324668.0,373789816117.0,377733035430.0,353659805309.0,328962825365.0,330691056439.0
175,00149655,삼성물산,028260,자산총계,55245423114466.0,54331740265746,45905516600415.0,42406651757716.0,49048902937410.0,44458515389663.0,42361430965137.0,9511431411456.0,8553888931825.0,,
176,00158112,한국수출포장공업,002200,자산총계,331846866963.0,309083508720,308084432270.0,298826765600.0,299116741165.0,299682672830.0,301046857779.0,292505708006.0,279964685097.0,269327436236.0,287387802971.0
177,00167192,넥센,005720,자산총계,4572292481109.0,4239211984013,4098014996093.0,3825103266697.0,1085451847674.0,970602746948.0,883064033229.0,837243995034.0,787194781709.0,720858644273.0,521959111516.0
178,00155124,평화홀딩스,010770,자산총계,518123304203.0,522333834167,502912078919.0,495396870748.0,509012525386.0,455219602950.0,454722206250.0,452378447302.0,563167942992.0,,
179,00130772,SBS,034120,자산총계,1462149708150.0,1169090150715,1247762887743.0,957646530721.0,1092031606290.0,894153403179.0,934369945679.0,798563400180.0,804265037404.0,827393202447.0,860880008760.0
180,00186559,콤텍시스템,031820,자산총계,349140170006.0,185294099826,161498210166.0,113538545699.0,97952409760.0,130290045388.0,107817629134.0,116860847013.0,119842092863.0,119691214738.0,116722639757.0
181,00135962,신라교역,004970,자산총계,680457027435.0,629072904762,619927969163.0,581034540699.0,549948061193.0,525212039727.0,510104471339.0,510383680915.0,501893858074.0,509905303709.0,435062939833.0
182,00162993,한일홀딩스,003300,자산총계,3263832353401.0,3320136775690,3300043274787.0,3254244173248.0,3336312354858.0,2158467188807.0,2150692025832.0,2122357916929.0,2143445649332.0,2043156634517.0,2095313484593.0
183,00114154,덕양산업,024900,자산총계,523564265414.0,513044313543,509568545937.0,526312200719.0,429003471684.0,410285388641.0,419423210870.0,217036944537.0,228092729104.0,232283632008.0,254048936858.0
184,00137809,SHD,001770,자산총계,71036421199.0,64200496109,65306966810.0,64576395972.0,66379979870.0,62156588756.0,69573297914.0,74352137545.0,81425344606.0,93345534844.0,90904439855.0
185,00138057,써니전자,004770,자산총계,77185258102.0,65431756615,61496542787.0,54612565244.0,40388928597.0,41114892799.0,41052606643.0,30412762040.0,28523761425.0,33690475153.0,39869427292.0
186,00360142,아이마켓코리아,122900,자산총계,1120159809046.0,1110821080034,1096877066115.0,1078276075712.0,1086927962367.0,1334064597552.0,1266305616445.0,1090486206984.0,791732912540.0,683328317861.0,563407460425.0
187,00557933,진도,088790,자산총계,136444645101.0,128453979432,145086134401.0,160710501599.0,158369196611.0,149339657689.0,150834580148.0,156519479630.0,183720536917.0,191274512420.0,180096208560.0
188,00838962,알서포트,131370,자산총계,93900528494.0,75495212030,78555022260.0,58874569879.0,54354108480.0,51463410394.0,51568808072.0,59150489076.0,60223420111.0,22212021811.0,21853257402.0
189,00166500,화천기계,010660,자산총계,155922671832.0,146537092789,158315534844.0,162119605096.0,156771477100.0,161556567252.0,159783819498.0,182929706956.0,173810242005.0,175333825173.0,194379195403.0
190,00230425,나노엔텍,039860,자산총계,62455233679.0,52815450218,46639328336.0,42161682215.0,42369895658.0,45707894023.0,52687009064.0,43261141629.0,44803626527.0,44437103477.0,49649381603.0
191,00104573,국일제지,078130,자산총계,141109203304.0,127319695801,125508720418.0,113718998918.0,106712308303.0,101989432158.0,100913988144.0,115399598220.0,125124563001.0,220027962356.0,259336270447.0
192,00380429,CMG제약,058820,자산총계,199174593034.0,195355582667,192243166184.0,114379879547.0,109568153346.0,104767650518.0,56532820709.0,58068325650.0,55912562734.0,57108035180.0,27305197512.0
193,00631518,SK이노베이션,096770,자산총계,49557440204000.0,38498146106000,39534500042000.0,35853382513000.0,34037079885000.0,32581330983000.0,31359835736000.0,35101313814000.0,35288869208000.0,33831080372.0,35026880858.0
194,00138279,S-Oil,010950,자산총계,18693235000000.0,15690510000000,16333401000000.0,15955044000000.0,15087451000000.0,13959027000000.0,10795526000000.0,10255738000000.0,11920735000000.0,12497379.0,13202741.0
195,00435312,하이스틸,071090,자산총계,259714571728.0,239658334649,234322434139.0,232990175097.0,245323395884.0,242956625086.0,227177153705.0,248620346019.0,249462909807.0,251434733270.0,257771024173.0
196,01036446,서연이화,200880,자산총계,1790525413469.0,1803837512500,1820541997328.0,1696230428029.0,1764809872994.0,1801799812995.0,1703969083907.0,1465384489087.0,,,
197,00146296,일신석재,007110,자산총계,91890079585.0,94043686094,87279198703.0,80179666813.0,77760844991.0,78264674064.0,80302650054.0,81397962123.0,82370066480.0,76481975919.0,79468694270.0
198,00147222,전방,000950,자산총계,383313469255.0,373432831320,386595114678.0,364005281820.0,413514842730.0,484109387940.0,519484802933.0,506372939079.0,525458565377.0,542146329343.0,519574669110.0
199,00145109,유한양행,000100,자산총계,2463811804950.0,2393522100926,2117200258200.0,2173812633315.0,2094673423815.0,2045941041016.0,1880328618143.0,1615971977660.0,1513968939000.0,1403084366601.0,1314066150717.0
200,00113508,노루홀딩스,000320,자산총계,1055537182156.0,1051083864532,1007372302316.0,987142342109.0,988648436860.0,970205088618.0,986460689330.0,899883031822.0,852424598756.0,835907565871.0,787102842213.0
201,00108038,엔피씨,004250,자산총계,499980382786.0,410578593060,403765363181.0,392840423777.0,380369493743.0,399309178223.0,343957221830.0,305664451022.0,305246755442.0,255229143401.0,238925909260.0
202,00109161,태경케미컬,006890,자산총계,160745889274.0,140679345211,135621494696.0,123194401707.0,110660845444.0,113086853326.0,117932057998.0,113103974437.0,101276656137.0,90176360554.0,84348411350.0
203,00181712,SK,034730,자산총계,165380861000000.0,137667906000000,132611423000000.0,119456991000000.0,109783463000000.0,103047337000000.0,96633809000000.0,5307039000000.0,5292930000000.0,5121976176962.0,4621266048612.0
204,00176914,다우기술,023590,자산총계,46322445969793.0,38622232829692,24741606799542.0,19345653729825.0,13126401793871.0,9818253245713.0,7156248386305.0,5338504904000.0,4849467514823.0,4848503131490.0,4235093247561.0
205,00120571,롯데칠성음료,005300,자산총계,3596830123178.0,3466112902925,3256509992171.0,3311280026661.0,3486931133693.0,4650515640860.0,4381975016809.0,4099992950758.0,3958498274067.0,3750453523174.0,3599175580297.0
206,00177199,디씨엠,024090,자산총계,286895605966.0,227933254570,206972864121.0,187862926019.0,186199599701.0,181951789653.0,163227897417.0,156796347057.0,161652081791.0,195844414328.0,168124804063.0
207,00155276,포스코케미칼,003670,자산총계,3922480303898.0,2088053324226,1730132565095.0,947629179353.0,835840209317.0,723863094248.0,717505710640.0,721599926350.0,630406330126.0,540389678313.0,492495205787.0
208,00112970,대한방직,001070,자산총계,232612120328.0,213793932924,197730296951.0,267468485061.0,355954576798.0,371647516785.0,370516546768.0,364449487508.0,255211371336.0,241130687141.0,272312546874.0
209,00103130,플레이그램,009810,자산총계,129521137663.0,69040671433,42708082818.0,45213640495.0,63330460348.0,73974366151.0,45800754160.0,31292686335.0,32275201047.0,36126088485.0,59910743323.0
210,00580199,메디톡스,086900,자산총계,577698379790.0,467764378987,421529503965.0,395014965909.0,380945209080.0,319019437291.0,203552000514.0,168510779520.0,79413781208.0,70534491120.0,52882084826.0
211,00129554,갤럭시아에스엠,011420,자산총계,40900713401.0,28554685149,28241597853.0,33337692273.0,49831108904.0,58444606288.0,68686991832.0,45274078148.0,37636664150.0,43979071890.0,45110355763.0
212,00937324,한국타이어앤테크놀로지,161390,자산총계,11703918122819.0,10658547888637,10164607903070.0,9796442247019.0,9518786151144.0,9621973238753.0,9496138131978.0,8320082168585.0,7776713390835.0,7182454443976.0,
213,00128555,삼천리,004690,자산총계,4245308851227.0,3859947627781,3912362194864.0,3699411189487.0,3704259229453.0,3690167117600.0,3543526900029.0,3659823478411.0,2747656135079.0,2775289821334.0,2445760692081.0
214,00141246,SGC이테크건설,016250,자산총계,591722026513.0,663630036116,2034408015458.0,1912963646955.0,1781197619338.0,1642267831812.0,1495405569190.0,1315550521636.0,1027960170761.0,476917724772.0,381122959300.0
215,00583424,아모레퍼시픽,090430,자산총계,6116713932912.0,5701918175747,5989007790647.0,5371137217822.0,5375684238596.0,5181577129735.0,4443101431013.0,3854577557467.0,3401848939922.0,3026192699559.0,2815427568308.0
216,00904672,넷마블,251270,자산총계,10663783073696.0,8223428815673,5806087951025.0,5433046593422.0,5347705409970.0,1957423028453.0,1458374902756.0,,,,
217,00151395,천일고속,000650,자산총계,62706049934.0,67019917354,80044782325.0,80409026731.0,67842441665.0,52541980820.0,63067607908.0,62273002240.0,60338619108.0,57227639451.0,54678596435.0
218,00124799,사조산업,007160,자산총계,1113856493438.0,1087398591007,1137411085874.0,1175998144636.0,1057266169659.0,1010707866232.0,903081489979.0,1212461372376.0,1458790804893.0,1225738587781.0,1138408934374.0
219,00252135,주성엔지니어링,036930,자산총계,711899410354.0,549203147652,444888329051.0,358152227124.0,315265401377.0,327512587532.0,307700328700.0,303310011082.0,370884953515.0,407491199209.0,525219673801.0
220,00842619,레고켐바이오,141080,자산총계,293233456820.0,135912348063,141477453081.0,121686283747.0,82238442380.0,89550609030.0,68440364157.0,33755228741.0,23154313501.0,,
221,00193009,KH 필룩스,033180,자산총계,539371447061.0,383138673115,416767817304.0,304126673039.0,191797206111.0,165553886729.0,104529556282.0,101016571881.0,94967371090.0,88648355097.0,89953530672.0
222,00126186,삼성에스디에스,018260,자산총계,10517432175247.0,9154919055538,9021235882454.0,8013849390714.0,7277760879807.0,6842003858379.0,6331679124457.0,5546045160128.0,5300099795352.0,4465407179229.0,4063874870997.0
223,00106641,기아,000270,자산총계,66849997000000.0,60490443000000,55344798000000.0,51786605000000.0,52294438000000.0,50889260000000.0,45980113000000.0,41044202000000.0,36182040000000.0,32398314.0,30255179.0
224,00125150,SGC에너지,005090,자산총계,2591549830557.0,2675392823996,,,797747001331.0,843055543263.0,831668126858.0,813320785017.0,766651288159.0,629665377973.0,534693452185.0
225,00106881,인디에프,014990,자산총계,125281293277.0,138647754761,149413338281.0,138090885454.0,142063633976.0,159694561876.0,161402611114.0,174096866240.0,198771949912.0,209347261894.0,226869416408.0
226,00197476,코엔텍,029960,자산총계,194149554498.0,191437177238,198228799676.0,196343451035.0,172746242290.0,153917414560.0,130554727977.0,104498650329.0,93103166460.0,83764682590.0,73048835765.0
227,00263654,오스코텍,039200,자산총계,48967314569.0,76387767596,72393422362.0,70258505276.0,40544532973.0,28605941919.0,42206599095.0,36269210373.0,37647732388.0,43050912615.0,47975864010.0
228,00121543,무학,033920,자산총계,646644149778.0,598757759430,624618561534.0,618969273400.0,670089158661.0,603740661739.0,556846376575.0,534230439989.0,441322084065.0,376640770071.0,325551243525.0
229,00163512,한진,002320,자산총계,3877620716229.0,3788654067420,3548368716753.0,2661425066541.0,2453809753318.0,2537558489435.0,2503676697939.0,1955921456025.0,1807382069137.0,1858651008354.0,1793121989666.0
230,00199252,HLB,028300,자산총계,743692264095.0,706477276989,362612148006.0,304040778357.0,188193254891.0,186707061029.0,185171918099.0,54251208787.0,36102881002.0,38243457827.0,54250114725.0
231,00552859,HLB테라퓨틱스,115450,자산총계,189711210206.0,121938305504,139519007523.0,107657274452.0,62711128487.0,51648095716.0,50347290780.0,58518033961.0,36686245187.0,54317286443.0,62232659055.0
232,00633835,HJ중공업,097230,자산총계,2385236000000.0,2193855000000,2470222000000.0,2733620000000.0,4206655000000.0,5278868000000.0,5754767000000.0,6419524000000.0,6683379000000.0,6585093.0,7036680.0
233,00401731,LG전자,066570,자산총계,53481478000000.0,48204227000000,44859875000000.0,44328443000000.0,41220959000000.0,37855269000000.0,36313896000000.0,37068420000000.0,35528064000000.0,31457386.0,32658457.0
234,00145880,현대제철,004020,자산총계,37042298365641.0,34845040108141,34366332508379.0,33304917422605.0,33373824864352.0,32540832116759.0,32045209468279.0,28933799402148.0,29520275369779.0,22951386706787.0,21776708193987.0
235,00164788,현대모비스,012330,자산총계,51482537000000.0,48497676000000,46606064000000.0,43071132000000.0,41736819000000.0,41711608000000.0,37774833000000.0,39111916000000.0,34430309000000.0,30046996.0,22575648.0
236,00102858,고려아연,010130,자산총계,9964048634649.0,8499645577650,7840561221499.0,7225894143698.0,7038142272799.0,6482637891567.0,5907933006646.0,5642418565089.0,5120964732590.0,4940542140875.0,4606179546045.0
237,00536523,로보스타,090360,자산총계,124699630183.0,143057105299,166636025953.0,171513400907.0,130234776235.0,133973844160.0,103310430912.0,78663280067.0,82794410272.0,67418166200.0,68898164119.0
238,00151368,인터지스,129260,자산총계,388581565794.0,385984504452,419994906279.0,470115542407.0,509181970971.0,514189732168.0,528489691603.0,500464836321.0,458605172729.0,458749925733.0,327752769417.0
239,00273615,비케이탑스,030790,자산총계,,69231084851,97467794635.0,190646346383.0,101845855876.0,96432695436.0,97458769400.0,127822383832.0,223836869487.0,356263515214.0,113784620618.0
240,00173795,신흥,004080,자산총계,138612212480.0,146176717946,138872321736.0,126232615295.0,131257803678.0,131526453174.0,136987094215.0,123441737573.0,129289615876.0,141018610079.0,142045997542.0
241,01059605,디와이파워,210540,자산총계,342046278048.0,287809530581,262634138872.0,258539785544.0,255124230805.0,228157937657.0,222371202199.0,223056139071.0,,,
242,00165583,E1,017940,자산총계,3999326311289.0,3731448422489,3594979133031.0,3565388941484.0,3460084197670.0,3544179098101.0,3509763919674.0,3658165075982.0,3629693275314.0,,
243,00117188,효성,004800,자산총계,5257873533894.0,4429749879590,6527055213077.0,6407904915731.0,14534978561488.0,14120801414917.0,14013177864151.0,13662073774019.0,13593412882871.0,13763659509022.0,13623189542510.0
244,00150828,진흥기업,002780,자산총계,334617161562.0,282917478060,325811159734.0,366241821189.0,313602441217.0,302077700908.0,530471940265.0,442127317722.0,487800577922.0,540235818129.0,662747609286.0
245,01199550,현대에너지솔루션,322000,자산총계,605558888690.0,458242117629,481150927535.0,276394915224.0,255448260543.0,,,,,,
246,00219574,코스맥스비티아이,044820,자산총계,954664614459.0,881564731266,892716238226.0,879814436602.0,740812968996.0,670707618768.0,544562915579.0,405561143766.0,307948553523.0,241673476465.0,199267361741.0
247,01135941,원익IPS,240810,자산총계,1167585591415.0,1099641462981,899161666256.0,512346016162.0,409618120681.0,280653651530.0,,,,,
248,00244455,케이티앤지,033780,자산총계,11637271194200.0,11468383152160,10752439455974.0,10197870417450.0,10020315626764.0,9729420206409.0,8586509523456.0,7317144546951.0,7002640647878.0,,
249,00114792,동국제강,001230,자산총계,6334110919060.0,5418538741502,5439008436653.0,5730222156546.0,6091004172153.0,6324651883236.0,6895914185399.0,8853724689000.0,9109804819000.0,9320675934.0,10152885174.0
250,00225159,SNT홀딩스,036530,자산총계,2372324440132.0,2270485739579,2236679025435.0,2113834573475.0,2146174938062.0,2210178424697.0,2169311304718.0,2039388864116.0,2149176236790.0,2074903906056.0,2124828264921.0
251,00105299,금강공업,014280,자산총계,868658748310.0,779160209350,834006206201.0,852848676558.0,756422311035.0,710805610213.0,678340605085.0,723147128775.0,675454670230.0,499093976768.0,431242592914.0
252,00161046,한독,002390,자산총계,841561831887.0,818926686626,748667225874.0,652616126728.0,639346108573.0,622848955577.0,530587277444.0,515487014646.0,474036882197.0,436393122072.0,408212955930.0
253,00177816,대주전자재료,078600,자산총계,298387221700.0,206009387091,191226386788.0,173395377410.0,133860274911.0,141234468637.0,134905044854.0,115153817991.0,117106052267.0,116114699481.0,111955626365.0
254,00159564,한국주강,025890,자산총계,50194779569.0,46460626063,48507645594.0,60348394566.0,84927734161.0,64842181795.0,70437858344.0,75730589925.0,78185338623.0,76068478638.0,83528606276.0
255,00149804,대유에이텍,002880,자산총계,1320996326519.0,1166526680240,1117314245928.0,889580574027.0,896203333178.0,848576528238.0,754878946388.0,749322315717.0,438652142660.0,385720681652.0,362524758150.0
256,00141529,오뚜기,007310,자산총계,2605839008802.0,2339299659460,2152123515409.0,2063478708237.0,1721705316486.0,1592713366095.0,1484303071758.0,1351560244885.0,1206220349826.0,1099877735572.0,989034006647.0
257,00258689,JYP Ent.,035900,자산총계,317418306083.0,223949702666,207839679239.0,159341919774.0,124428024149.0,86571517594.0,74088718972.0,73883530158.0,69003854857.0,,
258,00107598,남양유업,003920,자산총계,937403118931.0,1001076160250,1056364684667.0,1052659643579.0,1035687033786.0,1041501793769.0,994148526992.0,963217254922.0,975490562019.0,,
259,00661847,화인베스틸,133820,자산총계,183238935517.0,177774671321,210800584639.0,228133466554.0,215737385379.0,226509854130.0,222662316394.0,253345300551.0,202715486423.0,,
260,00148276,제일기획,030000,자산총계,2542111414363.0,2242463952194,2252767351901.0,2172078163752.0,2238293234650.0,2151431626766.0,1866861901980.0,1843852103644.0,1704530968516.0,1994709278433.0,1810592894047.0
261,00303873,CJ CGV,079160,자산총계,3785492375609.0,4354856895866,4524046865181.0,2234185992506.0,2460100845901.0,2541773013510.0,1417577426757.0,1254918922892.0,1099174954072.0,1007974718560.0,933435853595.0
262,00372882,KTcs,058850,자산총계,416750372360.0,384918648498,378104045980.0,350279654978.0,348333929724.0,322769885360.0,346998299659.0,303735131400.0,180109378066.0,181146568606.0,170379540424.0
263,00855163,미원화학,134380,자산총계,133843309910.0,125335557267,119057544051.0,97808459446.0,95655841750.0,98229528999.0,96403994055.0,90882279515.0,82110790074.0,73859719429.0,73108212925.0
264,00444329,위메이드,112040,자산총계,1027300099293.0,321988256236,296130431598.0,350825087723.0,453300811280.0,403341396825.0,493478634151.0,542014941233.0,369437902226.0,360589953403.0,359204336351.0
265,01319808,한일시멘트,300720,자산총계,2370327907448.0,2399662741644,1383564299938.0,1368001170546.0,,,,,,,
266,00162586,한올바이오파마,009420,자산총계,198477805328.0,220132430899,191383402868.0,162304333363.0,168695546893.0,124730823162.0,117125562001.0,87171186696.0,97851601900.0,124274608552.0,105455816309.0
267,00361008,HSD엔진,082740,자산총계,795624726289.0,723300346064,830139139349.0,743406486181.0,1231347086984.0,1356449525065.0,1406041510684.0,1540296587633.0,1662608606569.0,1786202789328.0,2049817946869.0
268,00808022,메지온,140410,자산총계,83934573674.0,75625433817,58873711912.0,75059445207.0,74038036459.0,95899261664.0,103052492907.0,77874767908.0,63339953637.0,67301828251.0,31582488779.0
269,00857480,사람인에이치알,143240,자산총계,193598703610.0,145552426766,130667966158.0,104464540793.0,97757060182.0,82955432620.0,72172002626.0,66036601967.0,66650097490.0,,
270,00587466,KPX홀딩스,092230,자산총계,1814858039334.0,1698659220590,1448992399555.0,1416576552484.0,1512487170715.0,1209888939038.0,1171162836937.0,1154028779847.0,1180182446094.0,1224858573835.0,1133171774237.0
271,00427483,대웅제약,069620,자산총계,1415179681074.0,1366907921139,1245668149263.0,1207846351694.0,1213524544321.0,1144699985944.0,944529005072.0,694263907938.0,579012971879.0,482344105805.0,498461064430.0
272,00140168,지투알,035000,자산총계,564897384473.0,530366843134,503688015263.0,632827969106.0,603730626768.0,519372935630.0,482838657672.0,398436358252.0,408525165345.0,363912589970.0,366689625729.0
273,00305668,새론오토모티브,075180,자산총계,268378497917.0,248085257765,255546739423.0,267051609867.0,266613285115.0,263741756074.0,245988030409.0,219396999412.0,202754394340.0,,
274,00160588,한화,000880,자산총계,202366402000000.0,191178338000000,182286178000000.0,169548577000000.0,160194978000000.0,154871038000000.0,145621715000000.0,123684262000000.0,113322609000000.0,15865392.0,15029730.0
275,00103510,인지컨트롤스,023800,자산총계,543367174652.0,511309877206,507936553042.0,455405552863.0,456875345084.0,480268649839.0,472137335484.0,446266593527.0,411595835166.0,384522741091.0,696904495719.0
276,00121039,명문제약,017180,자산총계,223263081737.0,243025042909,264441725201.0,243065787844.0,235076921327.0,221075416859.0,199417322526.0,190660551034.0,192410403661.0,188337123104.0,202503823039.0
277,00269241,주연테크,044380,자산총계,59714398945.0,57589967430,61757553230.0,60682697151.0,55053383939.0,50471603197.0,28466994257.0,30633859604.0,32224378872.0,34688977816.0,38168437332.0
278,00163673,한진중공업홀딩스,003480,자산총계,1837801000000.0,1837185000000,1860663000000.0,1873603000000.0,1918648000000.0,2277519000000.0,2585756000000.0,2705350000000.0,2531518000000.0,2315289.0,1980735.0
279,00545734,아미코젠,092040,자산총계,411224497266.0,283367945100,241401291315.0,231214349741.0,163514711988.0,146330483987.0,159843638426.0,54367133229.0,44361034576.0,,
280,00101433,경농,002100,자산총계,388785779466.0,371525656350,370874090990.0,357260541135.0,335873897555.0,320915150778.0,316341852891.0,284623062641.0,255984725249.0,269412831840.0,173774102189.0
281,00157399,한솔테크닉스,004710,자산총계,788670352792.0,591392385114,495324316163.0,513011860048.0,503513318593.0,511496449148.0,541196306434.0,408384028453.0,422296680367.0,,
282,00422895,세이브존I&C,067830,자산총계,564254721215.0,559381457129,579249830322.0,575796681461.0,562561980589.0,553360022922.0,527906656347.0,512623544298.0,510939100388.0,502882800912.0,525403825018.0
283,00105271,케이씨씨,002380,자산총계,12878863208936.0,12347572328146,9382221503013.0,8965418419357.0,9543776838218.0,9162368431781.0,8668411154310.0,8654534050524.0,7051729095904.0,6823989638063.0,7342270308294.0
284,00759513,LX하우시스,108670,자산총계,2547391000000.0,2385372000000,2565579000000.0,2509714000000.0,2582431000000.0,2285896000000.0,2251751000000.0,2057065000000.0,1952089000000.0,1778034.0,1942481.0
285,00500254,GS,078930,자산총계,31191287000000.0,24476843000000,24734086000000.0,22630978000000.0,22003689000000.0,20341172000000.0,19023008000000.0,15072770000000.0,12636266000000.0,12712426.0,10424837.0
286,00481454,금호타이어,073240,자산총계,4342205985504.0,3846201934226,3929463543364.0,4221394925703.0,4543611959645.0,5130053352803.0,5240532972519.0,4804662403915.0,4733932565538.0,4781013148547.0,4924533686177.0
287,00160861,한농화성,011500,자산총계,216969690984.0,171371035394,163356457912.0,162494686695.0,165277179938.0,157059359866.0,140477979794.0,148960256419.0,130914511541.0,128886580155.0,120129407932.0
288,00360595,현대글로비스,086280,자산총계,12170928242765.0,10898704436618,10129735810035.0,8687842635183.0,8185663711874.0,7967477349520.0,7478514338676.0,6196213723167.0,5069219085179.0,,
289,00356361,LG화학,051910,자산총계,51135302000000.0,41388894000000,34024426000000.0,28944137000000.0,25041221000000.0,20487060000000.0,18578728000000.0,18127646000000.0,17446464000000.0,16581153.0,15285554.0
290,01032486,두산밥캣,241560,자산총계,8580899465000.0,6960607794000,6704236324000.0,6446324313000.0,6183836996000.0,6326067005000.0,6364931307000.0,6256339928000.0,,,
