,종목코드,종목명,2011_1분기,2011_2분기,2011_3분기,2011_4분기,2012_1분기,2012_2분기,2012_3분기,2012_4분기,2013_1분기,2013_2분기,2013_3분기,2013_4분기,2014_1분기,2014_2분기,2014_3분기,2014_4분기,2015_1분기,2015_2분기,2015_3분기,2015_4분기,2016_1분기,2016_2분기,2016_3분기,2016_4분기,2017_1분기,2017_2분기,2017_3분기,2017_4분기,2018_1분기,2018_2분기,2018_3분기,2018_4분기,2019_1분기,2019_2분기,2019_3분기,2019_4분기,2020_1분기,2020_2분기,2020_3분기,2020_4분기,2021_1분기,2021_2분기,2021_3분기,2021_4분기,2022_1분기
2111,033100,제룡전기,,,,33315744000.0,34807303457.14286,27978425828.57143,35342735057.14286,34099962000.0,32890798285.714287,44041373828.57143,37020498000.0,36686980000.0,40637558657.14286,46276588285.71429,41695673485.71429,46018801785.0,49936882266.07143,74150963833.57143,54311020431.25,47986446887.5,46512147204.28571,50126189229.28571,87145869920.0,89974201798.46153,62247571449.64286,89031638457.14285,84167023160.0,90270738580.0,183799851557.14285,165133920219.23077,195450313150.0,128218179842.5,119171601630.71428,116073851323.57144,119919268525.83331,107002414621.66669,64129167932.5,82818928118.92857,83549238198.46153,85398474516.66667,99736086740.71428,115660817949.28572,102083910290.0,81683527614.61539,77782215582.5
2112,043290,케이맥,,,,104752263461.53848,105513925000.0,74451422000.0,68029872100.0,54628031945.454544,69049298610.71428,77098619125.0,80129103045.45454,69542612550.0,58079168832.14286,47162766314.28571,55705400767.85714,37198801600.0,46005188060.71429,74158272675.0,45945762454.16666,53860764816.66666,59002300857.14286,58479681139.28571,131383133659.09093,148016724692.30768,134220465857.14284,130142078339.28572,119860634357.14284,91031074687.5,79589610303.57143,85355145723.07692,82268119581.81818,62516416950.0,115295573085.71428,92151255367.85716,83615425458.33333,80580274783.33333,48849885092.85714,52861332391.07143,53798115124.61539,83055485385.0,113172996189.28572,139204160440.35715,,,
2113,123100,테라세미콘,,,,218474906692.30768,244907414910.7143,262271518650.0,197297472225.0,157498824300.0,206147838857.14285,156870379125.0,143053010795.45456,144568986258.33334,162173565135.7143,137088659600.0,165579228400.0,179486433783.33334,198613428785.7143,216030626128.57144,168677771925.0,209250599025.0,249841315378.57144,254420964292.85715,246123603227.27277,303029864615.38464,271615126857.14285,354173529714.2857,355303913714.2857,302048024666.6667,246988904000.0,,,,,,,,,,,,,,,,
2114,089030,테크윙,,,,52095463384.61539,136965756742.85716,108452308114.28572,110805873828.57144,99973052727.27272,116066093200.0,121173330800.0,100017984436.36365,108062008466.66669,98226065085.71428,123115022514.28572,115924879257.14284,132527324066.66669,169054390896.42856,206674145839.2857,179633918437.5,154506769125.0,173941996853.57144,236542848910.7143,233030920181.81815,244946200219.2308,209385368921.42856,235542393725.0,311430058278.5714,338125081875.0,392166965071.4286,298057480430.7692,281046690400.0,176729644373.33334,220486190100.0,226352797485.7143,207435464675.0,249051349516.66663,209608828100.0,331455171228.5714,384220932330.7692,412295091216.6667,408956076457.1429,509013904171.4286,440292211490.9091,420354732369.2308,377657710971.4286
2115,121800,티브이로직,,,,43223521153.84615,52187905392.85714,43606499164.28571,50190575457.14286,45328460290.90909,40978523700.0,37366610742.85714,31594381836.36364,25028484096.666668,29602326485.714287,25774251422.857143,25655715642.857143,25317258083.33333,28257888450.0,25367920285.714287,23056452100.0,163695578500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2116,005690,파미셀,,,,362717385500.0,294592289260.0,206387424731.42856,277140927501.4286,210276060270.0,194943685757.85715,179598245332.5,173562856675.9091,163873168550.0,184544667230.35715,156885527038.57144,163993244053.57144,174475799493.33334,213515912897.14285,247800313765.7143,307384120680.0,232488152302.91663,298576068521.7857,372141843192.1429,339149889000.0,287152621800.0,262398434175.0,248943708835.7143,229314411867.85715,331855411650.0,760348431964.2858,995196904923.0768,1071357420227.2728,713011847083.3334,755696909107.1428,510421975785.7143,463682546666.6667,486367016083.3333,742206145357.1428,1175409559107.1428,1135069045769.2307,1114736812083.3333,944139323392.8572,1041358478035.7142,915464150227.2728,793533642115.3846,683317890892.8572
2117,000080,하이트진로,,,,1919989904192.308,1783840306950.0,1529254112078.5715,1664983789071.4285,2060961643472.7275,2286313059985.7144,2083338881228.5715,1863581774154.5452,1560472844750.0,1705749610392.8572,1499606889489.2856,1626849298017.8572,1701324513508.3333,1553709960832.1428,1539683238632.1428,1591448522941.6667,1679407760070.8333,2143333247596.4285,1699237203657.1428,1607016059322.7273,1538084038161.5386,1435735208042.8572,1648390335682.1428,1778137516032.1428,1690220025100.0,1532669877532.1428,1408336857811.5386,1175375562531.818,1244287148491.6667,1291209873946.4285,1483826827014.2856,1876950764387.5,1954682183245.8333,1728793511150.0,3015745273000.0,2537218250253.846,2237554414279.1665,2646792383703.572,2710914542332.143,2375616678054.5454,2121271988092.308,2611976055385.7144
2118,115480,씨유메디칼,,,,92450582400.0,110207049050.0,89025983550.0,91253270850.0,67838962736.36364,83719799100.0,64578160772.85714,56935564743.63636,39767408525.0,46317751491.42857,40010713727.14286,58827890817.14286,50609056836.66666,54712962058.57143,63495566192.14286,51473815030.0,37274715472.5,50417218900.71429,50684499167.14286,55600486499.09091,47589112383.07692,47880948826.42857,59268527251.07143,52543607741.42857,43719610681.66666,48306309710.0,53469896519.61539,51595119544.09091,36317508256.25,46225722841.07143,40629828093.21429,32947296460.0,45741880565.0,32436100688.57143,68086629220.35714,68625959775.0,71217653456.66667,51018342275.0,42689538428.57143,51627467863.63636,52194016211.53846,55721242285.71429
2119,129260,인터지스,,,,95898349440.0,111461912228.57144,114699628800.0,125174538360.0,115063930628.18182,115858680405.0,107700665685.0,109588558532.72728,102017673660.0,124441591725.0,137655875985.0,132769565085.0,122639321980.0,129667819905.0,107222657010.0,112749853615.0,103033884695.0,97131362760.0,91023474135.0,88687508509.09091,116979728896.15384,95618166428.57144,95926269409.28572,92314027566.42856,92738997195.0,105796189032.85716,99460872570.0,86377008687.27272,70254562430.0,72096097487.14285,75899575662.85715,65061079427.5,68283765777.5,32920272277.285717,48202180120.71429,77378796870.0,93631433415.0,118662144537.85716,130061954824.28572,116584622558.18182,101623314180.0,99336650678.57144
2120,100660,서암기계공업,,,,41307000000.0,43078500000.0,48352500000.0,46809000000.0,43447090909.09091,43992000000.0,42943500000.0,42605181818.181816,39359250000.0,40387500000.0,42088500000.0,44838000000.0,39333000000.0,41998500000.0,43281000000.0,42267750000.0,43013250000.0,40801500000.0,39717000000.0,55508727272.72727,64090384615.38461,45792000000.0,50161500000.0,42336000000.0,40477500000.0,48379500000.0,68670000000.0,68544000000.0,76650000000.0,75240000000.0,73845000000.0,106837500000.0,72712500000.0,34564500000.0,57303000000.0,64211538461.53846,68869500000.0,75042000000.0,86013000000.0,88772727272.72728,62874000000.0,66807000000.0
2121,131090,시큐브,,,,26744142857.142857,28982785714.285717,33280714285.714287,37195571428.57143,24543545454.545456,35096428571.42857,41571000000.0,37481818181.81818,29295000000.0,35114142857.14286,28688285714.285717,26059928571.42857,24384083333.33333,29702428571.42857,28210000000.0,32079833333.33333,32268416666.666668,31199285714.285717,38973714285.71429,38624000000.0,34204000000.0,38900857142.85714,49409285714.28571,46264285714.28571,62914166666.66666,96280714285.71428,66489230769.23077,72474545454.54546,51570000000.0,61495714285.71429,61858571428.57143,51949166666.66666,56604166666.66666,33516000000.0,75671428571.42857,64307692307.69231,65150000000.0,58171428571.42857,67905000000.0,58055454545.454544,58961538461.53846,58290000000.0
2122,130580,나이스디앤비,,,,43620500000.0,38263500000.0,27670500000.0,53031000000.0,36505000000.0,45298000000.0,38808000000.0,39655000000.0,36568583333.333336,38274500000.0,43290500000.0,55902000000.0,48195583333.333336,52316000000.0,69058000000.0,109109000000.0,86137333333.33333,84260000000.0,89056000000.0,89194000000.0,81738461538.46153,92840000000.0,102586000000.0,91795000000.0,123790333333.33331,103180000000.0,130663076923.07692,122794000000.0,109930333333.33331,123145000000.0,124025000000.0,124278000000.0,129090500000.0,104720000000.0,172590000000.0,155528153846.15384,149559666666.66666,152284000000.0,167475000000.0,157290000000.0,147780769230.76923,149248000000.0
2123,007070,GS리테일,,,,1784860000000.0,1819125000000.0,1879900000000.0,2229700000000.0,2307900000000.0,2301750000000.0,2292675000000.0,2399600000000.0,2106912500000.0,2125200000000.0,1800150000000.0,1935175000000.0,1996866666666.6667,2445025000000.0,3393225000000.0,4766941666666.667,3976408333333.3335,3662450000000.0,4009500000000.0,3701950000000.0,3685930769230.769,3914900000000.0,4036450000000.0,2735700000000.0,3078395833333.333,2544025000000.0,3238146153846.154,2980600000000.0,3118500000000.0,2958450000000.0,2871550000000.0,3188441666666.6665,2986637500000.0,2245100000000.0,2935900000000.0,2539519230769.231,2651366666666.6665,2948000000000.0,2879525000000.0,3514238264209.091,3218867817784.615,2952671407821.4287
2124,127120,디엔에이링크,,,,70896894250.0,68921917107.14285,45200110097.14286,74534414914.28572,56006477554.545456,84287090550.0,53103954485.71429,55729103336.36364,42130832290.0,53794087957.14286,53013147450.0,78874991221.42857,72697085891.66667,104781946214.28572,110566657100.0,83111590800.0,76597651200.0,68233797600.0,88369831200.0,64668508800.0,38115300332.30769,33697584960.0,26824722252.5,30990127782.5,58395735666.66666,77795361000.0,87645227538.46153,71416131636.36363,43403082416.66666,49000731305.35714,46541472519.64286,40383078643.75,43256995785.833336,33380082283.57143,67374744017.5,274104167000.0,142659427733.33334,79404018180.0,68051386470.0,66290129105.454544,62674345569.23077,52816962690.0
2125,104830,원익머트리얼즈,,,,223155000000.0,256567142857.14285,256302875000.0,194975896428.57144,214147531818.18185,238117275000.0,208333425000.0,212869390909.0909,254007112500.0,243402921428.57144,286369978571.4286,293307607142.8571,263280066666.66663,289699021428.5714,467749752857.1429,407948486666.6667,376012213333.3333,382218154285.7143,370056868571.4286,423992821818.1818,412703246153.8461,378138577142.8571,489358430000.0,483381714285.7143,439914133333.3333,383868571428.5714,363110400000.0,373683927272.7273,280002666666.6667,324701028571.4286,260670400000.0,311470133333.3333,352025866666.6667,232167314285.7143,309256228571.4286,346526030769.2308,434030400000.0,475321600000.0,441460114285.7143,421622981818.1818,442492307692.3077,435156114285.7143
2126,016420,NH농협증권,,,,,392447750985.0,300156493075.0,324675156600.0,333253158644.0909,469487026069.2857,436655765505.0,582333379220.4546,580754463119.5834,596077554616.4286,727528657779.2858,977817736060.0,868704168051.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,091590,남화토건,,,,,61530178571.42857,59915928571.42857,62058478571.42857,59938036363.63636,59647585714.28571,65962028571.42857,62542181818.181816,54654591666.66666,72058442857.14285,66716742857.14286,74356128571.42857,61781750000.0,66842528571.42857,70087800000.0,71134616666.66667,66096200000.0,63580485714.28571,63572100000.0,72595890909.09091,68281646153.84615,69215685714.28572,77492385714.28572,75136000000.0,67661533333.333336,106255385714.28572,136382676923.07692,162865818181.81818,135010000000.0,110171514285.71428,109987028571.42856,104094666666.66669,183779916666.66663,134657800000.0,188049642857.14285,157993307692.30768,154185333333.33334,131739571428.57144,136687142857.14284,122149363636.36365,101704523076.92308,113081357142.85716
2128,126870,뉴로스,,,,,56326797150.0,35737761690.0,40620735870.0,34377602661.818184,35831250150.0,39812216724.28571,39290066494.545456,33904060938.33333,38391782681.42857,55844488714.28571,47574199901.42857,42002205923.333336,55695669610.0,88315274228.57143,64423672040.0,67058428937.5,63203578230.0,59253122277.5,71881276320.0,66827873982.69231,66367804139.28571,68780441589.28572,74719906780.71428,78401750729.16667,142183027825.0,130706890141.53848,132150676800.0,106111566993.33331,137250514077.14284,134815666165.71428,117621169461.66669,90523042490.0,44311224214.28571,58863111180.0,89897546908.46153,89542642698.33333,94342506375.71428,79475799560.0,79475828550.0,79475830608.46153,79475848460.71428
2129,140410,동아팜텍,,,,,162310871428.57144,119665728571.42856,188482564285.7143,146679650000.0,178989780357.14285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,143240,사람인에이치알,,,,,148091864285.7143,144380083928.57144,208925357142.85715,121929074272.72728,127449277803.57144,131724738832.14284,132366183131.81818,135151355183.33331,147672038221.42856,142145763296.42856,126481059185.71428,124147281429.16669,130179092782.14284,247311190628.57144,286736106854.1667,246500947312.5,188101102146.42856,171937786764.2857,191700924431.81815,204405051476.92307,228322411375.0,227449841650.0,231895792153.57144,240732291908.3333,249014779139.2857,234788376773.07693,224435509872.7273,213149393379.16663,218973450035.7143,290441065607.1429,313785768329.1667,349076366095.8333,262333417500.0,277115697375.0,265606979803.84616,312371087875.0,376177792650.0,459083480625.0,559962603900.0,490002949234.61536,469493536875.0
2131,039230,솔브레인이엔지,,,,,45651391959.64286,35508951044.35714,34429137555.42857,29403569672.454544,31226124531.642857,38441360205.85714,36294979570.90909,30936005967.75,30932103027.42857,29282460251.57143,29285062211.785717,42301368183.75,43934098218.21429,33383149549.285717,42498683500.0,51013598301.25,52481537522.14286,47043440674.28571,108735917355.0,,,,,,,,,,,,,,,,,,,,,,
2132,147830,제룡산업,,,,,23289858114.285717,17011993428.571428,30290130514.285717,35872114400.0,45684497257.14286,54274066628.57143,38767411200.0,28324992666.666668,40185699714.28571,43163152685.71429,38570906000.0,35668998933.333336,40253691028.57143,38706888628.57143,37238937266.66666,36462230933.333336,34171301371.42857,45673165371.42857,132636363636.36365,112538461538.46152,88007142857.14285,91342857142.85716,78150000000.0,78533333333.33333,141607142857.14285,101223076923.07692,100318181818.18182,84050000000.0,72314285714.28572,69321428571.42857,66508333333.333336,59608333333.333336,37078571428.57143,45496428571.42857,51100000000.0,63775000000.0,68742857142.85715,89478571428.57143,69245454545.45454,71530769230.76923,73078571428.57143
2133,145270,케이탑리츠,,,,,21126411428.57143,20477827500.0,18427527857.142857,21777635454.545456,20018978571.42857,21805972500.0,21671679545.454544,27997206250.0,25802023928.57143,26181493928.57143,27008196428.57143,26181171250.0,26659703571.42857,31542475714.285717,32196222500.0,32496189583.33333,49388233767.85714,56597529785.71429,66762907431.81818,92221622365.3846,60730206821.42857,59260010838.57143,45303728885.42857,45111405037.333336,41562433778.28571,42280919287.38461,40474692464.545456,52281485822.5,41967300821.21429,41530974883.64286,41335018346.083336,42842004650.0,32998007190.57143,35242595114.14286,35933925189.38461,55353392082.5,66282096394.64286,83352006151.07143,74988140574.09091,67522782440.76923,71779465784.28572
2134,123410,코리아에프티,,,,,103033981474.28572,72766227600.0,79256865535.71428,76456611600.0,92763290447.14284,107653038750.0,129138650454.54546,144332715953.33334,141999369637.14285,175259497880.0,197293711388.57144,189249632540.0,160145777422.85715,178540766137.14285,144843135460.0,117477689636.66669,109972202800.0,120372828851.42856,132067883592.72728,128818461507.6923,156794906505.7143,141641413100.0,107973612134.28572,107768118566.66669,82141082037.14285,61582291947.69231,90939039047.27272,81295906880.0,80410958774.28572,82856995111.42857,80367871413.33333,81272705993.33333,49795731611.42857,73967741105.71428,75128040393.84616,78883014666.66667,89240553357.14285,121068855451.42856,104479920174.54546,91586392458.46152,88514697045.71428
2135,003070,코오롱글로벌,,,,,508429899942.8571,394692117800.0,334433107028.5714,282304513200.0,337837902571.4286,375026488371.4286,340600547250.0,251646190583.3333,206684908767.85715,175997733135.7143,139046311014.2857,106809218725.0,211352271428.57144,351255733321.4286,338496318416.6667,204316980541.66663,227908199357.14285,239319413828.57144,236349709745.45456,186987069969.2308,240798885971.42856,227720352228.57144,242380353914.2857,252839684441.66663,253797080837.14285,254780564956.92307,210025867120.0,182124405851.66663,260441831995.7143,262818816150.0,232125107885.0,247251370685.0,159672109818.57144,219096713675.7143,496839555046.1539,495175019716.6667,511321705007.1429,616755358214.2858,743020363600.0,566459149215.3846,571106457978.5714
