,corp_code,corp_name,stock_code,account_nm,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
104,00136624,신영와코루,005800,자본총계,322918244369.0,317163543093.0,314364732964.0,313207243943.0,304783173939.0,300267733699.0,283830125127.0,272122516339.0,271747956669.0,261091984612.0,249449684724.0
105,00135050,팜젠사이언스,004720,자본총계,126932260376.0,83569969484.0,56246144708.0,56847516233.0,51054337749.0,36407620780.0,28658358468.0,20116141320.0,23834384312.0,25903906171.0,18691446742.0
106,00108940,대성홀딩스,016710,자본총계,596911156179.0,581661588028.0,539809803186.0,532614435816.0,521121921892.0,544265026952.0,535097440408.0,518538139121.0,495571818941.0,474974866792.0,449817928280.0
107,00459871,농심홀딩스,072710,자본총계,1038914395724.0,973514067764.0,922099146299.0,895898220565.0,863281833555.0,841492396006.0,779533788444.0,740193423486.0,727959673330.0,694878186457.0,699673556437.0
108,00309503,한국항공우주,047810,자본총계,1297444007438.0,1234279919655.0,1183160662241.0,1052906093393.0,1140405156839.0,1445575603158.0,1214449866951.0,1000700000000.0,904225000000.0,887336.0,845568.0
109,00260930,에스엠,041510,자본총계,788441908038.0,616138719460.0,632768147574.0,576127583371.0,435630933483.0,375546395859.0,323497963526.0,281582050050.0,266386072639.0,,
110,00242378,이지홀딩스,035810,자본총계,930230953809.0,760165564756.0,729901509980.0,661696129515.0,585613687921.0,538022239679.0,399334469279.0,367467359071.0,361277524518.0,283537653917.0,257245135160.0
111,01412822,솔루스첨단소재,336370,자본총계,522207439267.0,489858658030.0,140632108965.0,,,,,,,,
112,00593032,LF,093050,자본총계,1498369503383.0,1414420667480.0,1391539545780.0,1183428503311.0,1103322258470.0,1052185230190.0,1017555479923.0,982963474293.0,914947991545.0,874708113290.0,824935983022.0
113,00126566,한화에어로스페이스,012450,자본총계,3931558526792.0,2989725530836.0,2855355292247.0,2635750421463.0,2180953220969.0,2340764614732.0,2245115520030.0,1643052109522.0,1704780602278.0,1577675153539.0,1593750588607.0
114,00819073,인크로스,216050,자본총계,93009383881.0,74530153158.0,65744492187.0,62939341473.0,61899927453.0,46749075159.0,21434482172.0,21212510067.0,,,
115,00129280,삼화전자공업,011230,자본총계,17636384869.0,13837151478.0,16153915264.0,19257865655.0,391404074.0,7654578427.0,8344688750.0,9431196741.0,6265967701.0,8446546689.0,21659855249.0
116,00132628,성문전자,014910,자본총계,30762423136.0,26532439754.0,27409462707.0,29362463526.0,29302064843.0,28032490448.0,28559613839.0,27179553483.0,30101873974.0,33511572805.0,37065661916.0
117,00123781,부국철강,026940,자본총계,120424538054.0,113269015325.0,112542850006.0,112297880218.0,112521674526.0,110144087054.0,107339951139.0,107291744591.0,106688245530.0,104541610423.0,100326811008.0
118,00407814,크리스탈지노믹스,083790,자본총계,214626183247.0,220415059743.0,225216864985.0,184467048714.0,91586916549.0,83264874365.0,73638996739.0,55027658618.0,36163555337.0,22267548294.0,30371161120.0
119,00525934,LX세미콘,108320,자본총계,800332708247.0,532284504293.0,472206795494.0,446613568339.0,412225421612.0,380678079822.0,347578477445.0,298790617472.0,273931893011.0,255763080311.0,220850247314.0
120,00414601,유니퀘스트,077500,자본총계,308508654724.0,236681584706.0,214435786346.0,191595305177.0,180664414476.0,182597525057.0,169366919091.0,172504737354.0,146442235934.0,,
121,00105466,KCC건설,021320,자본총계,442499761326.0,400545093558.0,377535721080.0,353617882205.0,338134766540.0,310017287744.0,298860749931.0,385841608599.0,280025279037.0,422470767914.0,419505672270.0
