종목코드,종목명,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
000215,DL우,98500645604.3956,88991866883.11688,105234193722.94373,133782053571.42856,98455059523.80954,110017687312.68732,123865297619.0476,128005097402.59741,159546845238.0952,153140782967.03296,71744624885.3334,63891714821.42857
017650,대림제지,16193385989.01099,24333530844.155846,31857893668.83117,39564107142.85714,41815714285.71429,60699566058.941055,58265223214.28571,81531626186.31369,71049107142.85715,68623866758.24175,112927353896.10388,96653571428.57144
006570,대림통상,61575086538.46154,61929294034.09091,62035613636.36363,64948218750.0,92977851562.5,90338739073.42659,83424843750.0,70931862707.6049,63582500000.0,58083375000.0,59804685970.279724,60693375000.0
078140,대봉엘에스,29884208165.707417,33639070604.034092,46984012918.494316,80578641994.375,128154584043.54167,146111087889.33566,117215166181.45833,101485440768.96417,85861924820.20834,101444126833.52563,108188813116.13637,104364303315.0
001680,대상,399338838233.3791,697286883616.0714,1173533398705.3572,1487742454810.268,1209105991941.9644,992522125776.099,870334232752.9762,903517596422.926,863127675163.6906,816852175931.4904,874890754646.9155,784406537410.7142
001687,대상2우B,6980548779.285714,,,,,,,,,,,
001689,대상3우B,2113950694.368132,3530724370.941559,6382281942.640693,8952130706.845238,7936380915.178571,6777214169.268232,5566708571.428572,,,,,
001685,대상우,5286783348.914835,6339227714.488636,11796400323.920454,24829174808.035713,21172392176.785717,18892274715.359642,17515813447.767857,17892348150.159214,18177068386.607143,20746810574.81456,25665707242.58242,23474856182.142857
084690,대상홀딩스,129573982381.19505,180586518639.9351,285169621688.86365,619126624389.2856,811241682758.0358,449980126443.28174,365567726618.2143,320011098192.9957,269758619755.5357,295010066869.2445,378274100851.2962,329792756785.7143
084695,대상홀딩스우,2270943857.225275,2550023559.058441,3649935223.5633116,7328654027.678572,9271543243.392857,7407594135.202297,6376947155.892858,5766942781.689561,5629468759.821428,6383994853.557693,10580102976.376125,10371283135.714285
031990,대선조선,10879000000.0,,,,,,,,,,,
036480,대성미생물,13442160714.285713,13543761363.636364,15002309523.809523,17655919642.857147,39223916666.666664,49761090159.840164,43144136904.76191,72075086704.9617,69811994047.61905,54261103021.97802,67114581668.331665,52141428571.42857
128820,대성산업,156979201648.1456,112434494444.80519,95428688465.51949,112886334187.85715,112843107882.21727,80293323706.03146,114385110185.11905,233815993771.11908,199801471332.23215,135679145656.47208,213105703864.2033,205498314342.85715
025440,대성엘텍,31096024359.04945,38841765443.46429,49792396953.70617,43024263516.47619,60280132998.52381,81148561133.1903,154281715558.75,115695299986.40285,89255037768.41666,75757337155.7864,114636761470.71292,75151528147.14285
027830,대성창투,22583901098.901096,42126298701.2987,53076699134.199135,49791785714.28571,87689880952.38095,97527047952.04794,100798809523.80952,87387504162.50417,74470833333.33333,67036382783.88278,140659390609.3906,112542857142.85716
104040,대성파인텍,15143137244.505493,29580010918.831173,22297454887.98701,20949366741.294647,28650069388.214287,70384802638.70753,60537578590.208336,62834139232.42331,49721525917.05357,45719870689.32029,79779823980.24039,74329363346.07143
005620,대성합동지주,110155655977.88461,74720837235.79546,54160224955.58712,58513373106.25,73403947918.75,55503356428.715034,87146004825.0,,,,,
016710,대성홀딩스,147964234392.1154,111736591289.7078,132204812228.10876,178813267255.35715,188800224306.0714,153138839881.61462,142012460616.42856,118880069315.19917,123918044329.73215,258895823649.5467,611154423328.0406,885494868535.7142
020180,대신정보통신,15026972652.307693,31949650207.954544,28436398946.363636,24119748379.270832,36376284828.854164,79290733512.32516,52656877663.4375,48368593694.91914,54250533918.229164,50578337887.28365,75414178321.17569,73207083075.0
003540,대신증권,627698013925.8242,500821893954.5455,459372199126.0823,492193712928.5714,578869648958.3334,551640817557.4426,690102683898.8096,639310527075.4246,636835947291.6666,543762074656.1355,961798652141.6084,897963845714.2858
003547,대신증권2우B,75638873626.37363,64091558441.55844,56712824675.32468,58306845238.09524,68776488095.2381,71522277722.27773,84370535714.2857,84657353063.60306,85616369047.61905,87086881868.13187,159746191308.6913,148785714285.7143
123550,대신증권그로쓰스팩,20772888461.538464,21717435714.285713,23121384615.384617,,,,,,,,,
003545,대신증권우,211817500000.0,177265129870.12988,160854107142.85715,164884880952.38092,189943928571.42856,198165844155.84418,235373511904.7619,234602159090.9091,239116428571.4286,236879821428.57144,428173863636.36365,399564285714.2857
045390,대아티아이,139572370835.96155,118479570173.73378,110057315785.42747,110312670189.40475,101821828261.36903,128743161439.72403,135589177913.66072,507199051735.25977,439288649786.0714,374170346815.0,420723445423.9286,303181717493.5714
009190,대양금속,58526769216.75824,25666868609.017857,51493998150.25082,43956143499.61012,34185382438.967262,51553279916.0733,47145422136.90477,54865957368.45696,137443569735.02975,101311977149.33035,151173703618.54895,154074016930.0
006580,대양제지,22422257967.032967,28204530194.8052,31684634537.33766,37357459821.42857,43401906250.0,46301949893.85614,52213261160.71429,84970062780.96902,102344448660.7143,76677834134.61539,87531000000.0,87531000000.0
014160,대영포장,38186784822.78846,73769702816.07143,83819415784.73215,80578713670.3869,108232823677.38097,108157497644.74564,97737399815.125,104888069153.41113,131863904475.44643,128483101322.49014,289501699134.13086,248571928260.35715
047040,대우건설,4257939744266.5933,4123934660106.0386,3338960013667.1484,3117590355526.548,2735934972405.952,2431293301525.9517,2786588981412.202,2349897247858.793,2018602460493.512,1435023269986.069,2882107883322.44,2933998950967.143
009320,대우부품,32367091020.395603,32389842369.59416,31860194826.58117,36124263643.76785,42517338720.63393,66830258281.30807,93382640859.375,128683519598.44843,112005850468.75,115226671243.99039,121006055154.61101,104141362500.0
047050,포스코인터내셔널,3388483549106.1816,3988681905338.6367,4280825761590.408,4019409425384.077,2591939615121.131,2789401027873.4453,2579358875430.506,2515750962220.0713,2314862951906.845,1653598138875.151,2785459750578.1284,2668428222657.143
042660,대우조선해양,6071398578642.857,5439909457011.039,5791525245818.858,4706788608422.023,2136712624618.1548,1274799153300.0,3056499995040.625,3239061534935.6396,3192880834119.0474,2403086212846.165,3076089666032.305,2665406762728.572
006800,미래에셋증권,3192323336395.852,3991982583624.1074,3306960822530.893,3149950813965.8037,4034687941164.375,2562367552816.525,6564247822764.762,5488004234123.207,5057300284207.381,4858189627878.627,5871631868736.225,5134375913040.0
121910,대우증권스팩,87572237864.01099,94501994166.66667,,,,,,,,,,
006805,미래에셋증권우,86972860491.07143,66962295842.126625,60552535952.38095,71687459613.09525,96937511860.11906,79652890446.42857,89760136123.5119,66492018788.893394,63874789981.3988,61684428623.5119,80749623037.74352,74299851785.71428
004550,대우송도개발,70088967909.32007,47474976602.5,,,,,,,,,,
004555,대우송도개발1우,2924951923.0769234,1832927302.5,,,,,,,,,,
003090,대웅,175236607183.72253,201792138351.86688,373242251837.3377,485006207748.2143,724954352292.8572,649678978233.1168,805204128021.4286,1061743671270.2922,964672351500.0,1816526899500.0,2048830658780.8442,1840608966857.1428
069620,대웅제약,391802844587.5,373968611085.7143,788833211562.5,789463012135.4166,930950265781.25,992086305000.0,1236694461979.1667,2228416467968.75,1843575811458.3333,1459010278229.1667,1714968639062.5,1937027056250.0
000430,대원강업,312165315934.0659,405690357142.8572,463989480519.4805,400944404761.9047,325119880952.3809,297189157092.9071,264033273809.52377,266304981268.73126,259541964285.7143,206802433608.0586,256536148851.14886,195632142857.14285
048910,대원미디어,43728571072.30769,85832487518.18182,67163391544.393936,57763008638.333336,89071341500.65475,131797773840.74677,98229962684.82143,119266050753.38788,94653573662.85715,80592972965.74176,344303643402.98456,228622343550.0
005710,대원산업,51698785714.28571,81295948051.94804,127403536363.63635,185895807857.14285,130130007857.14285,143801444175.8242,148777499357.14285,132579826318.68132,122008707857.14285,99807340648.35165,144571884527.47253,118851593142.85716
006340,대원전선,45158328756.22115,57251595549.57143,54320038834.19048,56193280872.92857,124662879318.60715,120926204215.97528,82279948965.2381,127162295410.30104,92325756687.73808,65220839273.13301,149022560479.0647,137417831145.0
006345,대원전선우,3001158782.4175825,2124916629.8701298,1984610091.5584416,2263289182.142857,7222022294.047619,8492444144.605394,6988501458.333333,10770627163.211788,8543122696.428571,7629363255.03663,10564720741.508492,8062062285.714286
003220,대원제약,76504667272.08792,96415502251.03897,171311716998.48483,205864057643.75,341845546009.8214,346009236961.03894,362730767544.6428,363552082762.30646,321335543276.3393,356981432843.3265,364786766670.1049,396979993039.2857
024890,대원화성,28952830530.171703,29614306192.77922,47476497171.539505,63505294297.38097,113750908597.38097,117492785476.36363,105807144013.33333,81316125349.93007,66706385346.666664,61929860087.794876,139696758952.16785,130745080000.0
000300,대유플러스,104309751351.26373,165319644361.3961,110652971333.23863,138425051412.5893,105804951798.15477,102506344922.30194,81028134974.35118,85418770519.17207,91018430696.69046,81172874406.62637,154330382519.09903,155656279981.42856
002880,대유에이텍,139894003309.6154,156712141606.6315,102798085020.9145,130445075392.44049,184671294404.375,188478423429.89883,121847075882.23215,113528455313.57736,110486743661.17857,80519315880.83769,142158772894.21643,139551613225.0
120240,대정화금,73575806799.31319,60846427909.64285,61523597539.79437,58778869344.40476,81718248294.64285,83126224555.48827,75956020571.5774,96816042109.42183,99595663044.64285,173637609698.4272,183430483971.9156,144860698682.14285
003310,대주산업,16080912872.596153,38844770323.295456,22161730069.602272,24670363968.75,41176155196.875,62658359217.87587,79457405765.625,60746683949.409966,53495642359.375,53124905872.59615,83468800260.05244,74248094250.0
078600,대주전자재료,104677893992.03296,83664966784.09091,84201327160.08388,69154908770.4613,52901733972.47024,44167637124.27885,116172178463.6607,305228404146.03625,252916314170.38687,521053006477.6488,1077341050147.6772,1396902366921.4285
065690,파커스,49806803571.42857,44745757305.19481,52909973620.12987,37286263392.85714,52851351950.89285,57130335432.94081,53120513100.0,59148194622.06574,43721575233.75,34392637347.62019,44450582621.34615,42995970478.21429
012800,대창,133998442303.79807,123261606683.27922,103046910324.71916,83671318105.7619,86988723768.76785,98203682811.23853,97398813264.66669,98248200301.47809,118038338767.375,101357979075.96544,192064090636.47784,185568565999.64285
015230,대창단조,67505906593.4066,83898376623.37663,98479112554.11255,98133333333.33333,98907738095.23808,89042282717.28271,115195833333.33333,93390401265.40126,76941055890.47618,80951479154.86493,113058098406.3499,127799503042.85716
096350,대창솔루션,38164153846.15385,48456727272.72727,35374333333.333336,32846166666.666668,27042333333.333336,31031307692.307693,26080354166.666668,63910410475.46182,77611562828.24701,60611745662.20535,90962062663.06654,78500009385.64285
012805,대창우,428239574.1758241,239909633.1168831,194114964.82683983,,,,,,,,,
026870,코원에너지서비스,274655233516.48352,309568571428.5714,,,,,,,,,,
054670,대한뉴팜,92961627503.00824,87530308284.00975,86219240653.71754,188013991929.7619,298642148166.6666,248453048062.93707,203683925136.90472,190708798923.95938,163853294434.5238,159334715289.65204,158892813322.42755,167542423428.57144
001070,대한방직,29261678571.428574,24229173701.298706,21287989177.489178,27452422619.04762,85470386904.7619,68619069555.44455,90618642857.14285,66892953712.95372,98633630952.38097,152261913919.4139,234124852647.35266,269467142857.14285
088350,한화생명,6137631883928.571,6423681718831.17,6026021404464.285,6137534452678.571,6789836671428.571,5465875771753.247,5844612370535.715,4600678318181.818,2649688576785.7144,1443530662678.5713,2894754200405.844,2622650410714.2856
023910,대한약품,28910068681.31868,83642532467.53246,119352353896.10388,114195535714.28572,130420535714.28572,169730656843.15686,205097321428.57144,259813736263.73627,209475000000.0,183022390109.8901,195369905094.9051,173807142857.14285
006650,대한유화,724537500000.0,468437905844.1559,376332941017.31604,479011309523.8096,1052715625000.0,1554490259740.2598,1647372767857.1428,1437444534632.0344,889938988095.238,933578571428.5714,1621333198051.948,1047892857142.8572
007480,대한은박지,22449343358.25,116535371359.01787,,,,,,,,,,
001440,대한전선,694067003217.548,423464736540.64935,285872506405.9929,300480628623.125,640006790968.0209,2157689515915.9358,1182888637474.6875,1078983816165.3011,654085378141.125,729766572441.2068,1837229150026.7727,1352838441119.2856
084010,대한제강,178001153982.14285,215429921590.2922,161886430737.61365,153792686025.0,212490056700.0,230294367361.57343,269412275700.0,188896584832.08044,165490348736.25,175826459956.15384,462688416092.0455,527704179750.0
001790,대한제당,171355591472.52747,173867702759.74023,217274138152.59738,231962462178.57144,218351995829.46426,211175538037.00052,226668438187.20236,197581781173.61182,186889744663.69046,169054601318.75,275163524649.2008,253585045457.14285
